year,semester,entry_status,time_to_grad,count,ethnicity,gender,residency,college
2005,Fall,New Freshmen,NA,7,Chinese,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,7,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,3,Chinese,Male,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,6,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Decline to State,Male,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,1,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,7,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,5,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Filipino,Female,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Filipino,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,3,Filipino,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,3,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Filipino,Male,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,2,International,Female,Nonresident,Clg of Chemistry
2005,Fall,New Freshmen,NA,1,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,International,Female,Nonresident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,International,Female,Nonresident - SLR not evaluated,Clg of Engineering
2005,Fall,New Freshmen,NA,2,International,Male,Nonresident,Clg of Chemistry
2005,Fall,New Freshmen,NA,1,International,Male,Nonresident,Clg of Engineering
2005,Fall,New Freshmen,NA,2,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,International,Male,Nonresident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Japanese,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Japanese,Female,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Japanese,Male,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,1,Japanese,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,2,Japanese,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Korean,Female,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,7,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Korean,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Korean,Male,Nonresident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,7,Korean,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Mexican American/Chicano,Female,Nonresident - SLR not completed,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,14,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Mexican American/Chicano,Male,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,11,Mexican American/Chicano,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,4,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,10,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,3,Mexican American/Chicano,Male,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Other,Female,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Other,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Other Asian,Female,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other Asian,Female,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,3,Other Asian,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other Asian,Female,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Other Asian,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Female,Nonresident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Female,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,4,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Other Hispanic/Latino,Female,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,3,Other Hispanic/Latino,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,2,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,NA
2005,Fall,New Freshmen,NA,2,Pacific Islander,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,3,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,South Asian,Male,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,3,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,Vietnamese,Female,Nonresident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,1,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,2,Vietnamese,Male,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,4,Vietnamese,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,Vietnamese,Male,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,Vietnamese,Male,Resident,NA
2005,Fall,New Freshmen,NA,6,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,White,Female,Nonresident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,1,White,Female,Nonresident - SLR not evaluated,Clg of Chemistry
2005,Fall,New Freshmen,NA,2,White,Female,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,2,White,Female,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,White,Female,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,22,White,Female,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,White,Female,Resident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,6,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,White,Male,Nonresident,Clg of Natural Resources
2005,Fall,New Freshmen,NA,2,White,Male,Resident,Clg of Chemistry
2005,Fall,New Freshmen,NA,12,White,Male,Resident,Clg of Engineering
2005,Fall,New Freshmen,NA,1,White,Male,Resident,Clg of Environmental Design
2005,Fall,New Freshmen,NA,19,White,Male,Resident,Clg of Letters & Science
2005,Fall,New Freshmen,NA,1,White,Male,Resident,Clg of Natural Resources
2005,Fall,Other,2,1,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Other,2,1,Other Asian,Female,Nonresident,Clg of Engineering
2005,Fall,Other,2,1,White,Male,Resident,Clg of Engineering
2005,Fall,Other,2.5,1,Chinese,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2,1,African American/Black,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,12,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,African American/Black,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,African American/Black,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,African American/Black,Male,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2,8,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Chinese,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2,2,Chinese,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,3,Chinese,Female,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,2,8,Chinese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Chinese,Female,Nonresident,Haas School of Business
2005,Fall,Transfers,2,1,Chinese,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,7,Chinese,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2,4,Chinese,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2,7,Chinese,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,66,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,3,Chinese,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,7,Chinese,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Chinese,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2,3,Chinese,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,3,Chinese,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Chinese,Male,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2,4,Chinese,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2,14,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,23,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Chinese,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,5,Chinese,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,3,Decline to State,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Decline to State,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2,1,Decline to State,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,40,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Decline to State,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,2,Decline to State,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Decline to State,Female,Resident,NA
2005,Fall,Transfers,2,5,Decline to State,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,3,Decline to State,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,27,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Decline to State,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,5,Decline to State,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Filipino,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,11,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Filipino,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,1,Filipino,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,1,Filipino,Male,Nonresident,Haas School of Business
2005,Fall,Transfers,2,2,Filipino,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,8,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Filipino,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,3,International,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2,3,International,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,3,International,Female,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,2,23,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,3,International,Female,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2,6,International,Female,Nonresident,Haas School of Business
2005,Fall,Transfers,2,1,International,Female,Nonresident,NA
2005,Fall,Transfers,2,2,International,Female,Nonresident - SLR not evaluated,Clg of Natural Resources
2005,Fall,Transfers,2,6,International,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2,17,International,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,5,International,Male,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,2,18,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,2,International,Male,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2,6,International,Male,Nonresident,Haas School of Business
2005,Fall,Transfers,2,1,International,Male,Nonresident,NA
2005,Fall,Transfers,2,1,International,Male,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,6,Japanese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Japanese,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Japanese,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Japanese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,2,Japanese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Japanese,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Korean,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,1,Korean,Female,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,2,1,Korean,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,12,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Korean,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,1,Korean,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Korean,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2,1,Korean,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,2,Korean,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,5,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Korean,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Mexican American/Chicano,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,1,Mexican American/Chicano,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,38,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,3,Mexican American/Chicano,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Mexican American/Chicano,Male,Nonresident - SLR not completed,Clg of Letters & Science
2005,Fall,Transfers,2,3,Mexican American/Chicano,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2,1,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,25,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Mexican American/Chicano,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,2,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,3,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Other,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,12,Other,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,2,Other,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Other,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,1,Other,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,7,Other,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other Asian,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other Asian,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2,9,Other Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other Asian,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Other Asian,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,5,Other Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Other Hispanic/Latino,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,13,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other Hispanic/Latino,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,7,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Other Hispanic/Latino,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,1,Other Hispanic/Latino,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Pacific Islander,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Pacific Islander,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Pacific Islander,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,South Asian,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,South Asian,Female,Nonresident,NA
2005,Fall,Transfers,2,2,South Asian,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,16,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,South Asian,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,2,South Asian,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,4,South Asian,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,3,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,1,South Asian,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,1,Vietnamese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,Vietnamese,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,1,Vietnamese,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2,1,Vietnamese,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,12,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Vietnamese,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,4,Vietnamese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,1,Vietnamese,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,7,Vietnamese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,2,Vietnamese,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,1,Vietnamese,Male,Resident,Haas School of Business
2005,Fall,Transfers,2,13,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,3,White,Female,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2,1,White,Female,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2,2,White,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2,6,White,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,161,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,14,White,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,7,White,Female,Resident,Haas School of Business
2005,Fall,Transfers,2,1,White,Female,Resident,NA
2005,Fall,Transfers,2,1,White,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2,8,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2,1,White,Male,Nonresident,Haas School of Business
2005,Fall,Transfers,2,1,White,Male,Nonresident - SLR not completed,Clg of Letters & Science
2005,Fall,Transfers,2,3,White,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2,13,White,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2,5,White,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2,147,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2,6,White,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2,10,White,Male,Resident,Haas School of Business
2005,Fall,Transfers,2.5,1,African American/Black,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,8,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,African American/Black,Female,Resident,NA
2005,Fall,Transfers,2.5,2,African American/Black,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,1,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,African American/Black,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Chinese,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,3,Chinese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,5,Chinese,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,23,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,2,Chinese,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Chinese,Female,Resident,Haas School of Business
2005,Fall,Transfers,2.5,1,Chinese,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,5,Chinese,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,1,Chinese,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Chinese,Male,Nonresident - SLR not evaluated,Clg of Engineering
2005,Fall,Transfers,2.5,2,Chinese,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,10,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,14,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Chinese,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Chinese,Male,Resident,Haas School of Business
2005,Fall,Transfers,2.5,2,Decline to State,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,7,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Decline to State,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,4,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,1,Decline to State,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2.5,16,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Decline to State,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Decline to State,Male,Resident,Haas School of Business
2005,Fall,Transfers,2.5,1,Filipino,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,Filipino,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,3,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,3,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,2,International,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,3,International,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,8,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,2,International,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,2,International,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,3,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,International,Male,Nonresident,NA
2005,Fall,Transfers,2.5,1,Japanese,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,1,Japanese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Japanese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Korean,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Korean,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,2,Korean,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,3,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Mexican American/Chicano,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,8,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Mexican American/Chicano,Female,Resident,Haas School of Business
2005,Fall,Transfers,2.5,2,Mexican American/Chicano,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,9,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Mexican American/Chicano,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Native American/Alaska Native,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,2.5,3,Other,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Other,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,4,Other Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,5,Other Asian,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,1,Other Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,3,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Other Hispanic/Latino,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Other Hispanic/Latino,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2.5,2,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Other Hispanic/Latino,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,Pacific Islander,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,South Asian,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,South Asian,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,2,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,South Asian,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,3,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,South Asian,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,3,Vietnamese,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,Vietnamese,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,1,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Vietnamese,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,2,Vietnamese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,3,Vietnamese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,Vietnamese,Male,Resident,Haas School of Business
2005,Fall,Transfers,2.5,2,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,White,Female,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,White,Female,Nonresident - SLR not evaluated,Clg of Engineering
2005,Fall,Transfers,2.5,2,White,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,3,White,Female,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,40,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,3,White,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,White,Female,Resident,NA
2005,Fall,Transfers,2.5,1,White,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,2.5,1,White,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,2.5,6,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,White,Male,Nonresident - SLR not evaluated,Clg of Letters & Science
2005,Fall,Transfers,2.5,1,White,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,2.5,10,White,Male,Resident,Clg of Engineering
2005,Fall,Transfers,2.5,1,White,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,2.5,45,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,2.5,4,White,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,2.5,1,White,Male,Resident,Haas School of Business
2005,Fall,Transfers,3,2,African American/Black,Female,Nonresident,Clg of Letters & Science
